"node_id","date","hour","pm25","datetime"
"001e0610f02f",2018-05-22,15,2.00553472222222,2018-05-22 15:00:00
"001e0610f02f",2018-05-22,16,1.01030769230769,2018-05-22 16:00:00
"001e0610f02f",2018-05-22,17,0.286258741258741,2018-05-22 17:00:00
"001e0610f02f",2018-05-22,18,0.115944055944056,2018-05-22 18:00:00
"001e0610f02f",2018-05-22,19,0.949222222222222,2018-05-22 19:00:00
"001e0610f02f",2018-05-22,20,1.06083216783217,2018-05-22 20:00:00
"001e0610f02f",2018-05-22,21,0.830888111888112,2018-05-22 21:00:00
"001e0610f02f",2018-05-22,22,1.21695138888889,2018-05-22 22:00:00
"001e0610f02f",2018-05-22,23,0.782944055944056,2018-05-22 23:00:00
"001e0610f02f",2018-05-23,0,0.597928057553957,2018-05-23
"001e0610f02f",2018-05-23,1,0.363048951048951,2018-05-23 01:00:00
"001e0610f02f",2018-05-23,2,0.342402777777778,2018-05-23 02:00:00
"001e0610f02f",2018-05-23,3,0.336356643356643,2018-05-23 03:00:00
"001e0610f02f",2018-05-23,4,0.300496503496503,2018-05-23 04:00:00
"001e0610f02f",2018-05-23,5,0.498673611111111,2018-05-23 05:00:00
"001e0610f02f",2018-05-23,6,0.502454545454545,2018-05-23 06:00:00
"001e0610f02f",2018-05-23,7,0.619818181818182,2018-05-23 07:00:00
"001e0610f02f",2018-05-23,8,0.643832167832168,2018-05-23 08:00:00
"001e0610f02f",2018-05-23,9,0.563472222222222,2018-05-23 09:00:00
"001e0610f02f",2018-05-23,10,0.569671328671329,2018-05-23 10:00:00
"001e0610f02f",2018-05-23,11,0.925545454545455,2018-05-23 11:00:00
"001e0610f02f",2018-05-23,12,1.23433333333333,2018-05-23 12:00:00
"001e0610f02f",2018-05-23,13,0.708153846153846,2018-05-23 13:00:00
"001e0610f02f",2018-05-23,14,0.330181818181818,2018-05-23 14:00:00
"001e0610f02f",2018-05-23,15,0.228643356643357,2018-05-23 15:00:00
"001e0610f02f",2018-05-23,16,0.275909722222222,2018-05-23 16:00:00
